docente_id,docente_nome,docente_campus,titulo,ano,natureza,total_autores
6057,Rita De Cássia Mendonça,Campus Brasília,VIVÊNCIAS EM MÚSICA E DANÇA abordagens inter e transdisciplinares como facilitadoras da expressividade de dançarinos,2021,RESUMO_EXPANDIDO,3
6057,Rita De Cássia Mendonça,Campus Brasília,"'A Questão do Currículo no IFB e as discussões de gênero e raça no contexto dos cursos do ensino médio, técnicos e superiores",2021,RESUMO_EXPANDIDO,1
6057,Rita De Cássia Mendonça,Campus Brasília,ABORDAGEM INTEGRADA ENTRE J. DALCROZE E R. LABAN: CRITICIDADE E AUTONOMIA NA FORMAÇÃO MUSICAL DE PROFESSORES DE DANÇA,2024,RESUMO_EXPANDIDO,1
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Protótipo de sistema para coleta de dados inerciais com foco na doença de Parkinson,2020,COMPLETO,2
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Desenvolvimento de ferramenta de chatbot como solução para a comunicação do IFB,2021,COMPLETO,5
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Sistema para organização e fornecimento de dados de projetos institucionais do IFB,2021,RESUMO,2
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Desenvolvimento de um dashboard web para visualização de dados relacionados com a doença de Parkinson,2022,RESUMO_EXPANDIDO,3
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Visualização de dados de sensores inerciais a partir do uso de técnicas de redução dimensional com foco na doença de Parkinson,2021,RESUMO,2
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Health care professionals' perceptions regarding the challenges of mechanical ventilation in the context of the COVID-19 pandemic,2021,RESUMO,12
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Pain assessment of individuals with Parkinson's disease,2021,COMPLETO,15
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,A Systematic Review of Serious Games Used for Upper-Limb Rehabilitation of Individuals with Parkinson's Disease,2021,COMPLETO,14
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,RehaBEElitation: Un Jeu Sérieux pour la Rééducation des Membres Supérieurs des Personnes Atteintes de la Maladie de Parkinson,2021,COMPLETO,16
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Proposition d'une nouvelle méthode d'analyse quantitative de la rigidité du poignet dans la maladie de Parkinson,2021,COMPLETO,16
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,DIAGNÓSTICO DO PDP DE UM PROJETO DESENVOLVIDO EM EQUIPES VIRTUAIS PARA A CONSTRUÇÃO DE UM VENTILADOR PULMONAR DE BAIXO CUSTO,2021,COMPLETO,7
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Évaluation de l'influence du professionnel de santé dans l'application du jeu sérieux RehaBEElitation pour les patients atteints de la maladie de Parkinson,2022,COMPLETO,16
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Proposta de avaliação de usabilidade da interface do usuário do ventilador mecânico Ticê,2022,COMPLETO,7
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Painel informativo de dados sobre o tratamento e a influência da terapia na doença de Parkinson,2022,RESUMO_EXPANDIDO,3
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Aprimoramento de sistema para detecção de movimentos com foco no suporte ao diagnóstico da doença de Parkinson,2022,RESUMO,2
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Avaliação da Destreza Manual de Indivíduos com Doença de Parkinson,2022,COMPLETO,15
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Sistema de Visualização de Dados da Doença de Parkinson,2022,COMPLETO,7
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,A utilização de chatbots como ferramenta de apoio em saúde mental,2023,RESUMO_EXPANDIDO,3
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Teste de Usabilidade de um Aplicativo de Apoio à Produção de Mel Orgânico,2023,COMPLETO,6
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Proposta de aplicativo para comercialização de produtos de agricultura orgânica,2023,COMPLETO,5
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Ações do projeto IFMaker para impulsionar a criatividade no aprendizado Maker: um relato de experiência,2023,COMPLETO,4
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Aplicação da Bibliometria como Referencial Bibliográfico no Desenvolvimento de Chatbot para Saúde Mental,2024,COMPLETO,4
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Painel de dados do Sistec: uma ferramenta para apoio à tomada de decisão,2024,COMPLETO,5
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Appidae: Mapeamento de imagens com drones e aplicativo com IA para apoio à apicultura orgânica,2024,COMPLETO,5
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Painel informativo de dados sobre o tratamento e a influência da terapia na doença de Parkinson,2023,COMPLETO,5
6058,Fábio Henrique Monteiro Oliveira,Campus Brasília,Évaluation de l'utilisabilité d'un jeu sérieux pour la rééducation des personnes atteintes de la maladie de Parkinson,2022,COMPLETO,16
6059,Ricardo Faustino Teles,Campus Samambaia,A CONTRIBUIÇÃO DAS NARRATIVAS DOS SUJEITOS DA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA O DESENVOLVIMENTO DO ENSINO MÉDIO INTEGRADO NO INSTITUTO FEDERAL DE BRASÍLIA: memórias e novos desafios.,2020,RESUMO,4
6059,Ricardo Faustino Teles,Campus Samambaia,EDUCAÇÃO PROFISSIONAL ALÉM DAS GRADES: UM ESTUDO DE CASO NA ASSOCIAÇÃO DE PROTEÇÃO E ASSISTÊNCIA AOS CONDENADOS DE PARACATU/MG,2020,RESUMO,2
6059,Ricardo Faustino Teles,Campus Samambaia,Primeiras impressões da contribuição da política pública PRONATEC na educação profissional e tecnológica: um estudo de caso com egressos em Alto Paraíso de Goiás.,2023,RESUMO_EXPANDIDO,2
6059,Ricardo Faustino Teles,Campus Samambaia,Propriedades acústicas da madeira de roxinho (Peltogyne sp.) modificada termicamente,2022,COMPLETO,2
6060,Rodrigo Cardoso Da Silva,Campus Brasília,Mestrado Profissional em Turismo no Centro-Oeste: Proposta de ensino híbrido e integrado,2022,RESUMO,8
6060,Rodrigo Cardoso Da Silva,Campus Brasília,Governança em Turismo: O Conselho Estadual de Turismo de Mato Grosso do Sul sob a ótica de seus conselheiros,2022,RESUMO,3
6060,Rodrigo Cardoso Da Silva,Campus Brasília,G20 e Turismo: Análise das Medidas Implementadas pelos  Países Membros no Contexto do Turismo Sustentável e do Crescimento Econômico,2025,RESUMO,3
6060,Rodrigo Cardoso Da Silva,Campus Brasília,Cultura Centralizada: avaliando o investimento em eventos  culturais no Distrito Federal,2025,RESUMO,2
6060,Rodrigo Cardoso Da Silva,Campus Brasília,A Interiorização do Turismo no Brasil,2021,RESUMO,3
6061,Newton Vieira Lima Neto,Campus Riacho Fundo,Uma viagem intercultural: contribuições de uma experiência de intercâmbio para o desenvolvimento da competência comunicativa intercultural na educação básica,2021,RESUMO,2
6061,Newton Vieira Lima Neto,Campus Riacho Fundo,A tradução de legendas como técnica potencial no desenvolvimento das habilidades de leitura e escrita no ensino de língua inglesa,2021,RESUMO,2
6061,Newton Vieira Lima Neto,Campus Riacho Fundo,De plateia a ator: A ressignificação de uma comunidade imaginada de aprendizes de língua estrangeira como alternativa ao bullying e à violência escolar,2022,RESUMO,1
6061,Newton Vieira Lima Neto,Campus Riacho Fundo,Roteiros de aprendizagem na formação de professores de línguas: os passos que ficam para além da memória pandêmica,2022,RESUMO,1
6062,Pedro Carvalho Brom,Campus Estrutural,"APLICAÇÃO DO MÉTODO AHP PARA APOIO À TOMADA DE DECISÃO EM UM MODELO DE CONSTRUÇÃO DE DISCIPLINAS MATEMÁTICAS: uma proposta para o componente curricular de pré-cálculo nos institutos federais de educação, ciência e tecnologia",2022,RESUMO_EXPANDIDO,3
6062,Pedro Carvalho Brom,Campus Estrutural,Threshold Determination for Chinese Character Image Processing in Multimodal Information Fusion,2024,COMPLETO,3
6062,Pedro Carvalho Brom,Campus Estrutural,Implementing AI for Enhanced Public Services Gov.br: A Methodology for the Brazilian Federal Government,2024,COMPLETO,14
6062,Pedro Carvalho Brom,Campus Estrutural,SLIM-RAFT: A Novel Fine-Tuning Approach to Improve Cross-Linguistic Performance for Mercosur Common Nomenclature,2024,COMPLETO,5
6062,Pedro Carvalho Brom,Campus Estrutural,PROPOSTA METODOLÓGICA PARA DIAGNÓSTICO DE DEFASAGEM ESCOLAR,2022,RESUMO,2
6062,Pedro Carvalho Brom,Campus Estrutural,PROPOSTA DE JOGO DE CARTAS PARA REFORÇO DE CONCEITOS MATEMÁTICOS NO ENSINO SUPERIOR,2025,RESUMO_EXPANDIDO,2
6062,Pedro Carvalho Brom,Campus Estrutural,Uso do Bootstrap não paramétrico na determinação da melhor ração para aumento de peso em produção avícola,2024,RESUMO,2
6062,Pedro Carvalho Brom,Campus Estrutural,"Inferência do número de abates no torneio de League of Legends, Mid-Season Invitational",2024,RESUMO,3
6062,Pedro Carvalho Brom,Campus Estrutural,Jogo de cartas para consolidação de fundamentos matemáticos em cursos de exatas,2024,RESUMO,5
6062,Pedro Carvalho Brom,Campus Estrutural,Aplicação de cadeias de Markov e estratégias de compra e venda em criptoativos e ações,2024,RESUMO,2
6062,Pedro Carvalho Brom,Campus Estrutural,Relação entre fatores demográficos e econômicos e a adesão à previdência privada,2024,RESUMO,5
6063,Arthur Benfica Senra,Campus Recanto das Emas,"Curadoria: Reparações, constelações e visões do cinema brasileiro.",2024,COMPLETO,1
6069,Tiago Henrique Faccio Segato,Campus Brasília,CURSO DE FORMAÇÃO INICIAL E CONTINUADA: introdução à programação utilizando a linguagem Swift,2022,RESUMO_EXPANDIDO,4
6069,Tiago Henrique Faccio Segato,Campus Brasília,Teste de Usabilidade de um Aplicativo de Apoio à Produção de Mel Orgânico,2023,RESUMO_EXPANDIDO,6
6069,Tiago Henrique Faccio Segato,Campus Brasília,GERADOR DE CRONOGRAMA DE ESTUDOS DESTINADO AOS EDITAIS DE RESIDÊNCIA MÉDICA,2024,RESUMO_EXPANDIDO,2
6069,Tiago Henrique Faccio Segato,Campus Brasília,GLICOGOTAS: UM APLICATIVO PARA EDUCAÇÃO INFANTIL EM DIABETES MELLITUS TIPO 1,2024,RESUMO_EXPANDIDO,7
6069,Tiago Henrique Faccio Segato,Campus Brasília,Pimpolho Kids: Um jogo digital para alfabetização infantil,2022,RESUMO_EXPANDIDO,3
6071,Paula Queiroz Dutra,Campus Brasília,Viollence Against Women in Mulheres Empilhadas by Patrícia Melo,2021,RESUMO_EXPANDIDO,1
6071,Paula Queiroz Dutra,Campus Brasília,Between Pain and Silence: Violence Against Women in Contemporary Novels,2021,RESUMO_EXPANDIDO,1
6072,Suzana Curi Guerra,Campus Taguatinga,A ROUPA DOS MEUS ANCESTRAIS: ANCESTRALIDADE NA FORMAÇÃO DE ESTUDANTES DE MODA,2024,COMPLETO,2
6072,Suzana Curi Guerra,Campus Taguatinga,MODELARIA: METODOLOGIA PARA O ENSINO DE ENGINEERED PRINT,2024,COMPLETO,3
6072,Suzana Curi Guerra,Campus Taguatinga,"Tessitura: costurando ensino, pesquisa e extensão",2024,COMPLETO,3
6073,Sandro Nunes De Oliveira,Campus Gama,CONHECENDO O MUNDO ATRAVÉS DOS MAPAS: RELATO DE EXPERIÊNCIA DO USO DE RECURSOS DIGITAIS NA CARTOGRAFIA NO ENSINO DE GEOGRAFIA DA EDUCAÇÃO BÁSICA EM FORMOSA (GO),2023,COMPLETO,2
6074,Tatiana De Macedo Soares Rotolo,Campus Riacho Fundo,Filosofia e comida: um caminho a trilhar,2021,RESUMO_EXPANDIDO,1
6075,Patrícia Silva Santiago Melo,Campus Ceilândia,PROJETO ELETRO LIBRAS: APLICATIVO PARA PROMOVER A ACESSIBILIDADE E INCLUSÃO DE ALUNOS SURDOS NO CURSO DE ELETRÔNICA DO IFB ? CAMPUS CEILÂNDIA,2024,COMPLETO,4
6075,Patrícia Silva Santiago Melo,Campus Ceilândia,DA ESCOLA AO SANTUÁRIO DOS PAJÉS: CONHECENDO E VALORIZANDO OS POVOS INDÍGENAS NO BRASIL E NO DISTRITO FEDERAL (DF),2024,COMPLETO,2
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,APRENDIZAGEM DE MÁQUINA APLICADA AO PROBLEMA DA EVASÃO EM CAMPI DO INTERIOR DE UMA INSTITUIÇÃO DE ENSINO,2020,COMPLETO,4
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Predição de Evasão Utilizando Técnicas de Classificação: Um Estudo de Caso do Instituto Federal do Ceará,2020,COMPLETO,3
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Análise de Classificadores para Predição de Evasão dos Campi de uma Instituição de Ensino Federal,2020,COMPLETO,3
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Uma proposta de modelo de causalidade baseada em ontologias para incidência de sífilis,2020,RESUMO_EXPANDIDO,2
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Uma análise de modelos de séries temporais para predição de evasão discente: Estudo de caso do IFCE,2022,COMPLETO,3
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Predição de fidelização de doadores de sangue utilizando algoritmos de classificação,2022,RESUMO_EXPANDIDO,6
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Uso de séries temporais na predição de coleta de bolsas de sangue em um hemocentro público,2022,RESUMO_EXPANDIDO,3
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,PERFIL DE DOADORES DE SANGUE DE UM HEMOCENTRO PÚBLICO DO DISTRITO FEDERAL: UM ESTUDO TRANSVERSAL,2022,RESUMO,4
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,PROPOSTA DE UM DASHBOARD PARA AUXILIAR O FHB  NA GESTÃO DE SANGUE E PLAQUETAS AFÉRESE,2024,RESUMO_EXPANDIDO,3
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Rumo a um Dashboard para auxílio na gestão de sangue e plaquetas,2024,RESUMO_EXPANDIDO,3
6076,Fernando Wagner Brito Hortêncio Filho,Campus Brasília,Análise de Classificadores para Predição de Evasão em um Curso superior de Tecnologia da informação de um Instituto Federal,2025,COMPLETO,4
6077,Rodrigo Lima Pereira,Campus Estrutural,Design of Periodic Acoustic Barriers Using an Evolutionary Topological Optimization Procedure,2020,COMPLETO,3
6077,Rodrigo Lima Pereira,Campus Estrutural,Topology Optimization of Multilayered Acoustic-Poroelastic-Elastic Structures for Sound Attenuation,2022,COMPLETO,3
6077,Rodrigo Lima Pereira,Campus Estrutural,MANIFEST filter box: a conceptual optical and opto-mechanical design,2024,COMPLETO,11
6077,Rodrigo Lima Pereira,Campus Estrutural,Structural-thermal-optical performance (STOP) analysis of a theoretical Newtonian telescope using the Ansys-Zemax-STAR package,2025,COMPLETO,5
6077,Rodrigo Lima Pereira,Campus Estrutural,"Concept, implementation, and on-sky commissioning of the AO polarimetric module on MagAO-X",2025,COMPLETO,17
6077,Rodrigo Lima Pereira,Campus Estrutural,Topology Optimization Design of Acoustic-Poroelastic-Elastic Structures by the BESO Approach,2022,COMPLETO,2
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,OFICINA DE ZINE: SUPORTE PARA ANÁLISE E REFLEXÃO SOBRE A PRESENÇA DO 'ANALFABETO ENDINHEIRADO' NA LITERATURA BRASILEIRA E A CRISE DA FORMAÇÃO CULTURAL,2021,RESUMO,1
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,"OFICINA DE ZINE EM QUARTO DE DESPEJO: DIÁRIO DE UMA FAVELADA, DE CAROLINA MARIA DE JESUS: LETRAMENTO LITERÁRIO E DIGITAL E DIREITOS HUMANOS",2021,RESUMO,4
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,NAS REDES DA LITERATURA: as experiências do projeto de letramento literário na escola,2021,COMPLETO,4
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,LETRAMENTO LITERÁRIO E NOVAS TECNOLOGIAS NA ESCOLA: UMA PROPOSTA TEÓRICO-PRÁTICA PARA A FORMAÇÃO INICIAL E CONTINUADA DE PROFESSORAS E PROFESSORES DA EDUCAÇÃO BÁSICA,2022,COMPLETO,2
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,Breve inventário das ações referentes ao projeto e grupo de pesquisa 'Nas redes da literatura',2022,RESUMO,5
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,REPOSITÓRIO E CURADORIA DIGITAL DO PROJETO NAS REDES DA LITERATURA,2022,RESUMO,5
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,"OFICINA DE ZINE: LETRAMENTOS E OLHAR SOCIAL A PARTIR DO CONTO ?PAI CONTRA MÃE?, DE MACHADO DE ASSIS?",2022,RESUMO,5
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,Letramento literário e oficina de zine: propostas para a crise de formação cultural a partir da análise do personagem ?analfabeto endinheirado? na literatura brasileira,2022,RESUMO,1
6078,Maria Eneida Matos Da Rosa,Campus São Sebastião,"AUTORIA, LETRAMENTO LITERÁRIO E DIGITAL NA EDUCAÇÃO BÁSICA: ESTRATÉGIAS PARA DIALOGAR COM OS DIREITOS HUMANOS",2023,RESUMO,1
6081,Vinícius Machado Dos Santos,Campus Planaltina,Protium heptaphyllum Essential Oil: Antibacterial Efficacy on Hatching Eggshells and Toxicity Profile Using the Hen's Egg Test Chorioallantoic Membrane (HET-CAM),2024,RESUMO,3
6081,Vinícius Machado Dos Santos,Campus Planaltina,In vitro antibacterial activity of lavandula angustifolia and its ability to control bacteria on eggshells,2024,RESUMO,6
6081,Vinícius Machado Dos Santos,Campus Planaltina,Effect of different types of plasticizes polyols on shelf life of eggs,2024,RESUMO,5
6081,Vinícius Machado Dos Santos,Campus Planaltina,Shelf life of eggs coated with whey protein,2024,RESUMO,5
6081,Vinícius Machado Dos Santos,Campus Planaltina,Natural antibacterial protocol for sanitizing eggshells.,2024,RESUMO,4
6081,Vinícius Machado Dos Santos,Campus Planaltina,Essential oil: A green plan for bacterial control on eggshells.,2024,RESUMO,4
6081,Vinícius Machado Dos Santos,Campus Planaltina,Effects of cassava starch coating enriched with essential oils on internal quality of table egg,2022,RESUMO,3
6081,Vinícius Machado Dos Santos,Campus Planaltina,Eggshell microbiology and quality of chick embryos from eggs sanitized with clove essential oil,2022,RESUMO,2
6081,Vinícius Machado Dos Santos,Campus Planaltina,Uso de biologgers na avaliação da termorregulação de matrizes suínas criadas ao ar livre,2021,RESUMO_EXPANDIDO,8
6081,Vinícius Machado Dos Santos,Campus Planaltina,Study of the thermal comfort zone of broiler chicks,2021,RESUMO,6
6081,Vinícius Machado Dos Santos,Campus Planaltina,Native tree species as the key point for thermal comfort and sustainability improvement in free range systems.,2021,RESUMO,8
6081,Vinícius Machado Dos Santos,Campus Planaltina,Thermoregulatory responses of sows in free-range systems under tropical environment,2021,RESUMO,9
6081,Vinícius Machado Dos Santos,Campus Planaltina,Prototype for non-invasive studies of the thermal comfort zone of broiler chicks.,2021,RESUMO,7
6081,Vinícius Machado Dos Santos,Campus Planaltina,Clove essential oil: alternative for sanitizing hatching eggs,2021,RESUMO,3
6081,Vinícius Machado Dos Santos,Campus Planaltina,Characterization of the load microclimate during broiler chickens transport using the enthalpy comfort index,2021,RESUMO,3
6081,Vinícius Machado Dos Santos,Campus Planaltina,"Efeito antimicrobiano do óleo essencial de capim-limão (cymbopogon citratus) frente às cepas padrão de Escherichia coli (ATCC 25922), Pseudomonas aeruginosa (ATCC 27853) e Staphylococcus aureus (ATCC 25923)",2020,RESUMO,3
6082,Sergio Magno Carvalho De Souza,Campus Ceilândia,O continente africano no Ensino de Geografia a partir da Lei 10.639/03,2022,COMPLETO,3
6083,Tiago De Jesus E Castro,Campus Taguatinga,Produção e Caracterização de Nanopartículas de Yb:ZnO Visando Aplicação em Células Solares Sensibilizadas por Corantes,2020,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,Desenvolvimento de um protótipo experimental de baixo custo utilizando a plataforma Arduino para o ensino de polarização por reflexão,2021,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,AN EASY AND LOW COST METHOD FOR DETECTION OF L-CYSTEINE RESIDUES BASED ON SILVER NANOPARTICLES PRODUCED BY GREEN SYNTHESIS,2022,RESUMO,4
6083,Tiago De Jesus E Castro,Campus Taguatinga,Synthesis and characterization of niobium doped goethites through Rietveld refinement,2022,RESUMO,3
6083,Tiago De Jesus E Castro,Campus Taguatinga,"OPTIMIZAÇÃO ENERGÉTICA DE CÉLULAS SOLARES SENSIBILIZADAS POR CORANTES NATURAIS ATRAVÉS DO USO DE NANOPARTÍCULAS DE ZnO DOPADAS COM ÉRBIO, HÓLMIO E NÍQUEL",2022,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,Desenvolvimento de sistema baseado em nanopartículas de prata funcionalizadas para detecção de resíduos de cipermetrina,2022,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,Estudo da degradação de corante empregando goethitas dopadas,2022,RESUMO_EXPANDIDO,3
6083,Tiago De Jesus E Castro,Campus Taguatinga,USO DE SÍNTESE VERDE PARA PRODUÇÃO DE NANOPARTÍCULAS DE PRATA VISANDO A DETECÇÃO DE RESÍDUOS DE CLORPIRIFÓS EM ALIMENTOS,2022,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,USO DE SÍNTESE VERDE PARA PRODUÇÃO DE NANOPARTÍCULAS DE PRATA VISANDO A DETECÇÃO DE RESÍDUOS DE CLORPIRIFÓS EM ALIMENTOS,2022,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,DESENVOLVIMENTO DE UM MÉTODO DE BAIXO CUSTO PARA DETECÇÃO DE RESÍDUOS DE L-CISTEÍNA BASEADO EM NANOPARTÍCULAS DE PRATA,2022,RESUMO,4
6083,Tiago De Jesus E Castro,Campus Taguatinga,SÍNTESE E APLICAÇÃO DO NANOCOMPÓSITO TiO2/CoFe2O4 PARA FOTODEGRADAÇÃO DE REJEITOS DE CORANTES TÊXTEIS,2023,RESUMO,3
6083,Tiago De Jesus E Castro,Campus Taguatinga,NANOPARTÍCULAS DE PRATA PRODUZIDAS POR SÍNTESE VERDE: UM ESTUDO ESPECTROSCÓPIO PARA ENTENDER OS MECANISMOS DE SÍNTESE E DETECÇÃO COLORIMÉTRICA DE L-CISTEÍNA,2023,RESUMO,3
6083,Tiago De Jesus E Castro,Campus Taguatinga,SÍNTESE E APLICAÇÃO DO NANOCOMPÓSITO TiO2/CoFe2O4 PARA FOTODEGRADAÇÃO DE REJEITOS DE CORANTES TÊXTEIS,2023,RESUMO,3
6083,Tiago De Jesus E Castro,Campus Taguatinga,INVESTIGAÇÃO SOBRE A POSSIBILIDADE DE DETECÇÃO COLORIMÉTRICA DE RESÍDUOS DE GLIFOSATO POR NANOPARTÍCULAS DE Ag PRODUZIDAS POR SÍNTESE VERDE,2023,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,ESTUDO ESPECTROSCÓPICO DOS MECANISMOS DE DETECÇÃO COLORIMÉTRICA DE L-CISTEÍNA POR NANOPARTÍCULAS DE AG SINTETIZADAS A PARTIR DO EXTRATO DA CASCA DE BANANA,2023,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,SÍNTESE E APLICAÇÃO DE NANOCOMPÓSITO DE TIO2/COFE2O4 PARA FOTODEGRADAÇÃO DE REJEITOS DE CORANTES TÊXTEIS,2023,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,Investigation of the Ho-doped ZnO nanoparticles aiming at dye photocatalysis,2024,RESUMO,5
6083,Tiago De Jesus E Castro,Campus Taguatinga,Síntese e caracterização de nanopartículas de NaYF4:Er3+-Yb3+ visando aplicações em biomarcadores,2024,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,"Nanopartículas de Ho:ZnO: sintese, investigação e aplicações para fotodegradação de corantes visando despoluição de efluentes",2024,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,Aumentando a eficiência da luminescência upconversion em NaYF4:Er3+-Yb3+,2024,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,SÍNTESE E CARACTERIZAÇÃO DE NANOPARTÍCULAS DE NaYF4:Er3+-Yb3+ VISANDO APLICAÇÕES EM BIOMARCADORES,2024,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,Investigação de nanopartículas de ZnO dopadas com Ho visando a fotocatálise de corantes,2024,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,DeCIFra!: a software tool for crystallographic information file analysis,2025,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,DeCIFra! Uma ferramenta computacional para análise de arquivos de informação cristalográfica,2025,RESUMO,2
6083,Tiago De Jesus E Castro,Campus Taguatinga,"Síntese e caracterização de Er3+,Yb3+:NaYF4 para aplicações e tintas anti-falsificação",2025,RESUMO,5
6083,Tiago De Jesus E Castro,Campus Taguatinga,Desenvolvimento de um sistema fotocatalítico UV-C automatizado baseado em Arduino para estudos de degradação de poluentes,2025,RESUMO,4
6083,Tiago De Jesus E Castro,Campus Taguatinga,Desenvolvimento de Células Solares Sensibilizadas por Corantes Naturais Baseadas em Nanopartículas de Óxido de Zinco,2020,RESUMO,2
6086,José Vandério Cirqueira Pinto,Campus Riacho Fundo,"GEOGRAFIA SELVAGEM: O ACAMPAMENTO TERRA LIVRE COMO R-EXISTÊNCIA AO MASSACRE, DESASTRE E COLAPSO",2023,COMPLETO,1
6087,Shirlei Neves Dos Santos,Campus Gama,O TRABALHO COLABORATIVO EM PRÁTICAS DE LINGUAGEM EM CONTEXTOS DE  ENSINO-APRENDIZAGEM,2021,RESUMO,3
6087,Shirlei Neves Dos Santos,Campus Gama,CRIAÇÃO DE CONTEXTOS ESCOLARES PARA A PRODUÇÃO COLABORATIVO-CRÍTICA E  SEUS EFEITOS NA APRENDIZAGEM DA INTEPRETAÇÃO DE TEXTOS,2021,RESUMO,1
6087,Shirlei Neves Dos Santos,Campus Gama,A criação de contextos escolares para a produção colaborativo-crítica e seus efeitos na aprendizagem de interpretação de textos,2022,RESUMO,3
6089,Raquel Sena Mendes,Campus São Sebastião,MELODÍAS ENFÁTICAS EN PORTUGUÉS DE BRASIL,2022,RESUMO_EXPANDIDO,2
6090,Ernani Aguiar Perez Abreu,Campus Gama,REFLEXÕES SOBRE RECURSOS DIGITAIS INTEGRADOS NAS PRÁTICAS PEDAGÓGICAS RELACIONADAS AO ENSINO REMOTO,2022,COMPLETO,1
6090,Ernani Aguiar Perez Abreu,Campus Gama,Contribuição das tecnologias digitais de informação e comunicação (tdic) na educação durante o período da pandemia em um instituto federal do centro-oeste brasileiro,2025,RESUMO_EXPANDIDO,1
6090,Ernani Aguiar Perez Abreu,Campus Gama,"Wushu, Kung Fu no IF: Promovendo Qualidade Educacional e Extensão Comunitária",2025,RESUMO,1
6092,Carolina Soares Mendes,Campus São Sebastião,Extensão e Educação Popular: uma análise do processo de curricularização da extensão no Brasil,2023,COMPLETO,2
6092,Carolina Soares Mendes,Campus São Sebastião,A extensão como educação: percepções de estudantes extensionistas como promotores de diálogos sobre políticas públicas municipais,2022,COMPLETO,2
6093,Dayse Kelly Barreiros De Oliveira,Campus São Sebastião,Identidade do Pedagogo: formação e atuação,2022,COMPLETO,3
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Associação entre a circunferência abdominal e o nível de gordura visceral avaliado por impedância bioelétrica,2021,RESUMO,5
